date,buy/sell oil,buy/sell futures,storage, cash ,futures position,debt_over_oil,pnl,oil_spot,oil_futures
20090604,10000,40000,40000,48382122.69,460000,0,861420,68.9116423,72.74780789
20090605,10000,0,40000,48435213.26,460000,0,49220,68.54115497,72.85540692
20090608,10000,0,40000,48365488.08,460000,0,-73600,68.19045045,72.69442574
20090609,10000,0,40000,48960917.32,460000,0,591560,70.11416259,73.98353056
20090610,10000,0,40000,49393094.19,460000,0,428260,71.43692434,74.91678839
20090611,10000,0,40000,49953185.64,460000,0,556140,72.78991666,76.12873885
20090612,10000,0,40000,49724421.90,460000,0,-232760,72.14859285,75.62148274
20090615,10000,0,40000,49177319.85,460000,0,-551080,70.72546037,74.4207198
20090616,10000,0,40000,48954014.04,460000,0,-227240,70.5750751,73.92531554
20090617,10000,0,40000,49231170.36,460000,0,273240,71.13609593,74.52048269
20090618,10000,0,40000,49290768.85,460000,0,55660,71.47704748,74.64174809
20090619,10000,0,40000,48628632.11,460000,0,-666080,69.65318379,73.19048659
20090622,10000,0,40000,47512882.40,460000,0,-1119640,67.02788646,70.75034893
20090623,10000,0,40000,48010723.43,460000,0,494040,68.89124579,71.82689402
20090624,10000,0,40000,47882544.29,460000,0,-132020,68.77091047,71.53873209
20090625,10000,0,40000,48526234.89,460000,0,639860,70.33406314,72.93285628
20090626,10000,0,40000,48173156.99,460000,0,-356960,69.26191287,72.15497164
20090629,10000,0,40000,49034450.85,460000,0,857440,71.59622428,74.02303671
20090630,10000,0,40000,48554913.60,460000,0,-483460,69.99308893,72.96958111
20090701,10000,0,40000,48377558.00,460000,0,-181240,69.41191705,72.57469687
20090702,10000,0,40000,47438888.20,460000,0,-942540,66.8260439,70.5208505
20090706,10000,0,40000,46188723.31,460000,0,-1253960,64.14070016,67.79138439
20090707,10000,-50000,40000,45680614.26,410000,0,-510140,63.01839072,66.24076378
20090708,10000,-50000,40000,44719983.26,360000,0,-962680,60.22282636,63.90390821
20090709,10000,-50000,40000,44812309.13,310000,0,90360,60.49315966,64.1533118
20090710,10000,-50000,40000,44602879.44,260000,0,-211420,59.97199632,63.47420355
20090713,10000,-50000,40000,44515941.55,210000,0,-88920,59.77158466,63.13362452
20090714,10000,-50000,40000,44492299.75,160000,0,-25620,59.60118963,63.01200893
20090715,10000,50000,40000,44854219.81,210000,0,360000,61.62479414,65.68659358
20090716,10000,-50000,40000,45042416.64,160000,0,186270,62.10584535,66.13437093
20090717,10000,50000,40000,45271842.99,210000,0,227520,63.64906735,68.00094767
20090720,10000,50000,40000,45500540.68,260000,0,226800,64.06990181,69.08351497
20090721,10000,50000,40000,45575509.65,310000,0,73060,64.81127148,69.36548759
20090722,10000,50000,40000,45710093.92,360000,0,132680,63.65899762,69.79417771
20090723,10000,50000,40000,46332605.85,410000,0,620640,66.20357655,71.52193176
20090724,10000,50000,40000,46728103.58,460000,0,393600,66.64465064,72.48454739
20090727,10000,0,40000,46774621.83,460000,0,42780,68.47841267,72.57777255
20090728,10000,0,40000,46352403.80,460000,0,-425960,67.32631952,71.64918601
20090729,10000,0,40000,44919991.99,460000,0,-1436120,63.43827814,68.52099126
20090730,10000,-50000,40000,46219925.04,410000,0,1298120,67.03513698,70.86668633
20090731,10000,-50000,40000,46945447.96,360000,0,723650,69.5500113,72.62482242
20090803,10000,-50000,40000,47453370.47,310000,0,506160,71.68384151,79.36670583
20090804,10000,-50000,40000,47721442.14,260000,0,266290,71.52444383,80.22257842
20090805,10000,-50000,40000,47921346.21,210000,0,198120,72.07529503,80.98139398
20090806,10000,-50000,40000,47952332.79,160000,0,29190,72.04541763,81.1205383
20090807,10000,50000,40000,47776079.68,210000,0,-178080,71.03318918,80.51349689
20090810,10000,50000,40000,47854533.34,260000,0,76650,70.70222918,80.87911512
20090811,10000,50000,40000,47599487.98,310000,0,-256880,69.54976475,79.88856631
20090812,10000,50000,40000,47641288.99,360000,0,39990,70.26103408,80.0178643
20090813,10000,50000,40000,47761895.09,410000,0,118800,70.62179088,80.34866769
20090814,10000,50000,40000,46934741.39,460000,0,-829020,67.60561458,78.32215961
20090817,10000,0,40000,46571876.17,460000,0,-366620,66.84408915,77.52278329
20090818,10000,0,40000,47296421.92,460000,0,720820,69.28843636,79.09303001
20090819,10000,0,40000,48011825.63,460000,0,711620,72.52461704,80.64379013
20090820,10000,0,40000,47623286.58,460000,0,-392380,72.64526564,79.78864601
20090821,10000,0,40000,47943116.44,460000,0,316020,73.29670406,80.47750578
20090824,10000,0,40000,48063331.89,460000,0,116380,73.92801884,80.73084172
20090825,10000,0,40000,47223076.96,460000,0,-844100,71.65375225,78.89168683
20090826,10000,0,40000,47055734.81,460000,0,-171120,71.5332385,78.51845138
20090827,10000,0,40000,47360339.26,460000,0,300840,72.59519106,79.17369656
20090828,10000,0,40000,47409668.09,460000,0,45540,72.84564129,79.27257674
20090831,10000,0,40000,46365120.86,460000,0,-1048340,70.05971689,76.98766651
20090901,10000,0,40000,45619490.07,460000,0,-749340,68.14603557,75.35517208
20090902,10000,0,40000,45437299.63,460000,0,-185840,68.14589801,74.94984675
20090903,10000,0,40000,45247734.62,460000,0,-193200,68.05564542,74.52842289
20090904,10000,0,40000,45134514.44,460000,0,-116840,68.11568176,74.27386947
20090908,10000,0,40000,46105045.20,460000,0,966920,71.20174334,76.38021591
20090909,10000,0,40000,46268813.60,460000,0,160080,71.41210007,76.72918994
20090910,10000,0,40000,46509875.11,460000,0,237360,72.04336467,77.24663671
20090911,10000,0,40000,45775295.90,460000,0,-738300,69.3884881,75.63801332
20090914,10000,0,40000,45713177.92,460000,0,-65780,68.95730449,75.49436209
20090915,10000,0,40000,46257794.97,460000,0,540960,71.03086373,76.67301996
20090916,10000,0,40000,46812575.60,460000,0,551080,72.61421159,77.87371355
20090917,10000,0,40000,47102900.60,460000,0,286580,72.57412867,78.49795283
20090918,10000,0,40000,47003628.84,460000,0,-103040,72.14317497,78.27335042
20090921,10000,0,40000,45911669.13,460000,0,-1095720,69.8088959,75.88542488
20090922,10000,0,40000,46440662.06,460000,0,525320,71.65217714,77.03001142
20090923,10000,0,40000,45626497.31,460000,0,-817880,69.06731488,75.24831122
20090924,10000,0,40000,44457147.43,460000,0,-1173000,65.880432,72.6938549
20090925,10000,-50000,40000,44279499.43,410000,0,-179400,66.11072983,71.85756334
20090928,10000,50000,40000,44520662.61,460000,0,239440,66.93238012,72.88712542
20090929,10000,0,40000,44547224.27,460000,0,23000,66.80201261,72.93658932
20090930,10000,0,40000,45879728.04,460000,0,1328940,70.7094899,75.83222207
20091001,10000,0,40000,46019558.42,460000,0,136160,70.91987159,76.1289971
20091002,10000,0,40000,45736659.99,460000,0,-286580,70.04798261,75.50441605
20091005,10000,0,40000,45760558.92,460000,0,20240,70.50891449,75.54833754
20091006,10000,0,40000,45964319.77,460000,0,200100,70.9798816,75.98416872
20091007,10000,0,40000,45614256.91,460000,0,-353740,69.66726677,75.21316445
20091008,10000,0,40000,46595406.05,460000,0,977500,71.79124876,77.34268217
20091009,10000,0,40000,46809813.68,460000,0,210680,71.87144508,77.80192303
20091013,10000,0,40000,47768978.47,460000,0,955420,74.25589511,79.88339789
20091014,10000,0,40000,48118719.99,460000,0,345920,75.28797633,80.63737784
20091015,10000,0,40000,49017729.48,460000,0,895160,77.69272679,82.58763559
20091016,10000,0,40000,49459110.90,460000,0,437460,78.64467258,83.54109282
20091019,10000,0,40000,49823247.63,460000,0,360180,79.72706019,84.32617043
20091020,10000,0,40000,49691533.49,460000,0,-135700,79.20602615,84.03019199
20091021,10000,0,40000,50582388.81,460000,0,886880,81.4903407,85.96240171
20091022,10000,0,40000,50685335.41,460000,0,98900,81.3101762,86.17806117
20091023,10000,0,40000,50578530.23,460000,0,-110860,80.61881573,85.93655268
20091026,10000,0,40000,49804716.51,460000,0,-777860,78.79512734,84.24182791
20091027,10000,0,40000,50023520.89,460000,0,214820,79.66656415,84.70946179
20091028,10000,0,40000,49221602.77,460000,0,-805920,77.57252883,82.95353779
20091029,10000,0,40000,50034680.50,460000,0,809140,79.9870441,84.71619922
20091030,10000,0,40000,49102583.28,460000,0,-936100,77.11168086,82.67664507
20091102,10000,0,40000,49578011.48,460000,0,471500,78.24337203,83.7035314
20091103,10000,0,40000,50234717.72,460000,0,652740,79.71635811,85.12558868
20091104,10000,0,40000,50590176.50,460000,0,351440,80.51791138,85.89134368
20091105,10000,0,40000,50296143.72,460000,0,-298080,79.73618616,85.24164588
20091106,10000,0,40000,49482287.41,460000,0,-817880,77.54211407,83.45988771
20091109,10000,0,40000,50208905.99,460000,0,722660,79.54579437,85.03430688
20091110,10000,0,40000,50060662.70,460000,0,-152260,79.16498843,84.70232702
20091112,10000,0,40000,49564647.56,460000,0,-500020,77.05085376,83.61251386
20091113,10000,0,40000,49236492.73,460000,0,-332120,76.45956019,82.8888092
20091116,10000,0,40000,50211951.65,460000,0,971520,79.01404652,85.00522007
20091117,10000,0,40000,50461148.60,460000,0,245180,79.25465589,85.53958393
20091118,10000,0,40000,50746705.49,460000,0,281520,79.69557792,86.15324583
20091119,10000,0,40000,50040525.23,460000,0,-710240,77.57158257,84.60563195
20091120,10000,0,40000,49827868.47,460000,0,-216660,76.83000494,84.13332775
20091123,10000,0,40000,49870494.70,460000,0,38640,76.66944474,84.21725197
20091124,10000,0,40000,49426444.34,460000,0,-448040,74.92595999,83.24087208
20091125,10000,0,40000,50332458.46,460000,0,902060,77.01995005,85.20619841
20091127,10000,0,40000,49927545.05,460000,0,-408940,77.01990288,84.31522013
20091130,10000,0,40000,50469739.26,460000,0,538200,77.39052767,85.48802493
20091201,10000,0,40000,50881336.84,460000,0,407560,78.4827056,86.37577603
20091202,10000,0,40000,50403787.34,460000,0,-481620,78.71313677,85.32617165
20091203,10000,0,40000,50581699.65,460000,0,173880,76.56912349,85.70498629
20091204,10000,0,40000,50221886.18,460000,0,-363860,75.57699557,84.91181892
20091207,10000,0,40000,49844563.93,460000,0,-381340,74.03364141,84.08054351
20091208,10000,0,40000,49146131.50,460000,0,-702420,76.72849767,82.55061403
20091209,10000,0,40000,48031343.19,460000,0,-1118720,70.17067587,80.11375195
20091210,0,0,30000,48438825.70,460000,0,-301760,70.04752486,79.45559612
20091211,10000,10000,30000,48399524.64,470000,0,-42780,69.38226644,79.3617849
20091214,0,0,20000,49054316.61,470000,0,-44180,69.02873614,79.26705603
20091215,10000,10000,20000,49096854.85,480000,0,39010,70.7887094,79.35032626
20091216,10000,0,20000,49570222.59,480000,0,469440,72.76265378,80.3306663
20091217,10000,0,20000,49411948.21,480000,0,-162240,72.75222313,79.99149598
20091218,10000,0,20000,49703901.17,480000,0,288000,73.46573058,80.59325682
20091221,10000,0,20000,49373797.48,480000,0,-334080,72.57144107,79.89535145
20091222,10000,0,20000,49431507.38,480000,0,53760,72.57156053,80.00749891
20091223,10000,0,20000,50281221.90,480000,0,845760,75.84799133,81.77316238
20091228,10000,0,20000,51417564.40,480000,0,1132320,78.88344247,84.13716453
20091229,10000,0,20000,51510957.81,480000,0,89280,76.52930074,84.32382378
20091230,10000,0,20000,51634118.68,480000,0,119040,79.39439373,84.57262662
20100104,10000,0,20000,52328009.41,480000,0,689760,79.47480579,86.01261959
20100105,10000,0,20000,52656675.65,480000,0,324480,81.88945906,86.69019343
20100106,10000,0,20000,53297848.19,480000,0,636960,83.30224801,88.02027677
20100107,10000,0,20000,53093312.02,480000,0,-208800,82.78141793,87.58425701
20100108,10000,0,20000,53220439.48,480000,0,122880,82.8715224,87.84078625
20100111,10000,0,20000,53180537.12,480000,0,-44160,82.64100841,87.74847212
20100112,10000,0,20000,52368791.56,480000,0,-816000,80.90760341,86.04485255
20100113,10000,0,20000,51886741.06,480000,0,-486240,79.76505241,85.02905967
20100114,10000,0,20000,51901932.00,480000,0,11040,79.50451249,85.052006
20100115,10000,0,20000,51252324.16,480000,0,-653760,78.11164475,83.68687332
20100119,10000,0,20000,51477224.34,480000,0,220800,79.13352492,84.14766996
20100120,10000,0,20000,50916862.52,480000,0,-564480,77.730751,82.96904862
20100121,10000,0,20000,50108775.87,480000,0,-812160,75.96719656,81.2732001
20100122,10000,0,20000,49267504.57,480000,0,-845280,75.96714792,79.50812018
20100125,10000,0,20000,49537845.97,480000,0,266400,74.64453164,80.06400693
20100126,10000,0,20000,49285969.00,480000,0,-255840,74.81474975,79.52954907
20100127,10000,0,20000,48817111.88,480000,0,-472800,73.77262487,78.54244536
20100128,10000,0,20000,48666457.25,480000,0,-154560,73.74255685,78.21964492
20100129,10000,0,20000,48440910.56,480000,0,-229440,72.99089163,77.74015839
20100201,10000,0,20000,49060625.83,480000,0,615840,74.53398844,79.0261195
20100202,10000,0,20000,50307750.69,480000,0,1243200,77.33905625,81.6212957
20100203,10000,0,20000,50320895.31,480000,0,9120,77.33929494,81.64067669
20100204,10000,0,20000,48694360.98,480000,0,-1630560,73.24124831,78.23731305
20100205,10000,-50000,20000,47444528.93,430000,0,-1251840,71.28755805,75.15799002
20100208,10000,-50000,20000,47681633.21,380000,0,235210,71.28738608,75.7023214
20100209,10000,-50000,20000,48350022.62,330000,0,666520,73.8518075,77.44831453
20100210,10000,-50000,20000,48521552.65,280000,0,169620,74.62337113,77.9599761
20100211,10000,50000,20000,48765374.79,330000,0,241920,75.3849632,79.31149997
20100212,10000,50000,20000,48503316.45,380000,0,-264000,74.2326888,78.50904081
20100216,10000,50000,20000,49376899.79,430000,0,871720,77.11782088,80.80739622
20100217,10000,50000,20000,49550393.04,480000,0,171570,77.43865871,81.20784008
20100218,10000,0,20000,50108277.07,480000,0,553920,79.17230419,82.36428923
20100219,10000,0,20000,50250045.74,480000,0,137760,79.92358157,82.65183588
20100222,10000,0,20000,50480145.74,480000,0,226080,80.27430005,83.12405413
20100223,10000,0,20000,49932184.15,480000,0,-552000,78.97174619,81.97134686
20100224,10000,0,20000,50266898.73,480000,0,330720,80.11394361,82.66168505
20100225,10000,0,20000,49526920.08,480000,0,-744000,80.11390136,81.10842971
20100226,10000,0,20000,50040642.23,480000,0,509760,79.77321819,82.17250026
20100301,10000,0,20000,49761445.48,480000,0,-283200,78.8111597,81.58085442
20100302,10000,0,20000,50103826.40,480000,0,338400,79.79315495,82.28751645
20100303,10000,0,20000,50645434.70,480000,0,537600,80.98556855,83.41015494
20100304,10000,0,20000,50579886.34,480000,0,-69600,80.32408341,83.26470658
20100305,10000,0,20000,51133052.73,480000,0,549120,81.61670943,84.41131671
20100308,10000,0,20000,51388663.37,480000,0,251520,81.98727039,84.93630954
20100309,10000,0,20000,51212294.47,480000,0,-180480,81.60648278,84.55926349
20100310,10000,0,20000,51326311.45,480000,0,109920,82.20779117,84.78910559
20100311,10000,0,20000,51380817.56,480000,0,50400,82.22770897,84.89402187
20100312,10000,0,20000,50925568.02,480000,0,-459360,81.35593548,83.9348855
20100315,10000,0,20000,50212042.07,480000,0,-717600,79.91296016,82.43642401
20100316,10000,0,20000,50829979.03,480000,0,613920,81.81674155,83.71825113
20100317,10000,0,20000,51406205.43,480000,0,572160,83.04907081,84.91298178
20100318,10000,0,20000,51314797.92,480000,0,-95520,82.31751027,84.71329247
20100319,10000,0,20000,50632023.11,480000,0,-686880,80.79464115,83.27923822
20100322,10000,0,20000,50845353.67,480000,0,209280,81.36555175,83.71586318
20100323,10000,0,20000,50964141.30,480000,0,114720,81.67615541,83.95534077
20100324,10000,0,20000,50491098.43,480000,0,-477120,80.47365512,82.95896129
20100325,10000,0,20000,50443297.72,480000,0,-51840,80.14309242,82.85071857
20100326,10000,0,20000,50229893.18,480000,0,-217440,80.11297514,82.39634722
20100329,10000,0,20000,51016791.57,480000,0,782880,82.28694187,84.03099893
20100330,10000,0,20000,51161512.92,480000,0,140640,82.48743574,84.32462396
20100331,10000,0,20000,51737765.84,480000,0,572160,82.8782291,85.51926461
20100401,10000,0,20000,52363024.86,480000,0,621120,84.99232198,86.81610846
20100406,10000,0,20000,53552333.90,480000,0,1185120,86.5653651,89.2900794
20100407,10000,0,20000,53396298.09,480000,0,-160320,86.00435244,88.95587822
20100408,10000,0,20000,53274809.79,480000,0,-125760,85.51341243,88.69313416
20100409,10000,0,20000,53365471.78,480000,0,86400,85.04241614,88.87342096
20100412,10000,0,20000,53443661.01,480000,0,73920,84.46108254,89.02770611
20100413,10000,0,20000,53218496.51,480000,0,-229440,84.17058769,88.54856626
20100414,10000,0,20000,53782433.99,480000,0,559680,85.96413675,89.71732017
20100415,10000,0,20000,54187056.58,480000,0,400320,85.63344293,90.55293142
20100416,10000,0,20000,53605791.55,480000,0,-585600,83.35903669,89.33009272
20100419,10000,0,20000,52866560.01,480000,0,-743520,81.56519592,87.77761063
20100420,10000,0,20000,53053189.33,480000,0,182400,83.56896938,88.15823609
20100421,10000,0,20000,53514873.59,480000,0,457440,82.99795031,89.11366412
20100422,10000,0,20000,53618514.78,480000,0,99360,83.11806163,89.32070844
20100423,10000,0,20000,54178164.26,480000,0,555360,84.94155606,90.4803595
20100426,10000,0,20000,54212258.51,480000,0,29760,84.32045231,90.54239959
20100427,10000,0,20000,53797555.49,480000,0,-419040,82.55679404,89.66710363
20100428,10000,0,20000,53868099.30,480000,0,66240,83.33818329,89.80563005
20100429,10000,0,20000,54291448.75,480000,0,419040,85.29203694,90.68085155
20100430,10000,0,20000,54788752.06,480000,0,492960,86.27379612,91.70978114
20100503,10000,0,20000,55456015.16,480000,0,662880,86.31399119,93.09381947
20100504,10000,0,20000,54037731.64,480000,0,-1422720,82.85771163,90.12365376
20100505,10000,0,20000,52772454.66,480000,0,-1269600,80.08178518,87.47322508
20100506,10000,0,20000,51424996.46,480000,0,-1351680,77.21635119,84.65328185
20100507,10000,-50000,20000,50792950.63,430000,0,-634080,75.2121026,82.805285
20100510,10000,-50000,20000,51561579.67,380000,0,766690,76.90522352,84.57534723
20100511,10000,-50000,20000,51683272.32,330000,0,119700,76.47434253,84.88886952
20100512,10000,50000,20000,51828813.83,380000,0,143550,75.75272289,85.86747327
20100513,10000,50000,20000,51534436.49,430000,0,-296400,74.5003024,85.08534682
20100514,10000,50000,20000,49997985.04,480000,0,-1538540,71.70522037,81.50249509
20100517,10000,-50000,20000,48564345.46,430000,0,-1435680,70.17213318,78.00564332
20100518,10000,-50000,20000,48162094.68,380000,0,-404200,70.17209708,77.06937298
20100519,10000,-50000,20000,47822034.22,330000,0,-342000,69.96167651,76.1727255
20100520,10000,-50000,20000,47230321.53,280000,0,-593670,68.09841716,74.38165344
20100521,10000,-50000,20000,47207873.68,230000,0,-24360,67.82777731,74.29417409
20100524,10000,-50000,20000,47196445.49,180000,0,-13340,66.96609532,74.2359315
20100525,10000,50000,20000,46939012.41,230000,0,-259380,68.83921427,73.27031747
20100526,10000,50000,20000,47390539.85,280000,0,449650,71.60399107,75.23242986
20100527,10000,-50000,20000,48222019.34,230000,0,829640,74.64949974,77.6911692
20100528,10000,-50000,20000,48279809.28,180000,0,55890,74.64978955,77.93324732
20100601,10000,-50000,20000,48091300.29,130000,0,-190440,72.67638841,76.88065174
20100602,10000,-50000,20000,48189917.62,80000,0,96720,72.9567084,77.62123246
20100603,10000,50000,20000,48309466.06,130000,0,117680,74.70997595,79.60406112
20100604,10000,50000,20000,47923498.67,180000,0,-387920,71.60458658,76.61427871
20100607,10000,-50000,20000,47883666.20,130000,0,-41760,71.53406062,75.88534001
20100608,10000,-50000,20000,47876492.29,80000,0,-9100,72.08480816,75.82607529
20100609,10000,50000,20000,48025811.74,130000,0,147440,74.47888052,78.15853176
20100610,10000,50000,20000,48204209.18,180000,0,176540,75.58101604,79.51955591
20100611,10000,50000,20000,48090356.96,230000,0,-115740,73.87806308,78.87471741
20100614,10000,50000,20000,48179166.19,280000,0,86940,75.22031703,79.25385556
20100615,10000,50000,20000,48528771.48,330000,0,347760,77.04324275,80.49844822
20100616,10000,50000,20000,48853030.30,380000,0,322410,77.77497744,81.47759192
20100617,10000,50000,20000,48830586.67,430000,0,-24320,76.89324373,81.41299664
20100618,10000,50000,20000,48776994.47,480000,0,-55470,77.28397095,81.2837762
20100621,10000,0,20000,48921056.63,480000,0,140160,77.92518736,81.57662208
20100622,10000,0,20000,48524170.31,480000,0,-400800,77.31414142,80.73946666
20100623,10000,0,20000,47743252.25,480000,0,-784800,75.58077884,79.10074585
20100624,10000,0,20000,47600191.71,480000,0,-146880,76.26187409,78.79382968
20100625,10000,0,20000,48551039.72,480000,0,947040,78.96655791,80.77081824
20100628,10000,0,20000,48522283.80,480000,0,-32640,78.35575809,80.70284958
20100629,10000,0,20000,47443285.59,480000,0,-1082880,76.04164452,78.44157541
20100630,10000,0,20000,47051081.05,480000,0,-396000,75.73090316,77.61443766
20100701,10000,0,20000,45939325.14,480000,0,-1115520,72.72564711,75.28626198
20100702,10000,0,20000,45455800.28,480000,0,-487200,72.2343954,74.26868029
20100706,10000,0,20000,45503596.75,480000,0,44160,72.07380727,74.36009565
20100707,10000,0,20000,46436997.03,480000,0,929760,74.16732317,76.3012787
20100708,10000,0,20000,47174151.99,480000,0,733440,75.53990649,77.83272061
20100709,10000,0,20000,47402565.93,480000,0,224640,76.19124418,78.30162356
20100712,10000,0,20000,46905238.13,480000,0,-501120,75.04899495,77.25519733
20100713,10000,0,20000,47757150.55,480000,0,848160,77.25294619,79.02591096
20100714,10000,0,20000,47747051.12,480000,0,-13920,77.14283363,78.9969282
20100715,10000,0,20000,47551190.89,480000,0,-199680,76.72207695,78.57958651
20100716,10000,0,20000,47340434.98,480000,0,-214560,76.11068357,78.13168731
20100719,10000,0,20000,47457502.22,480000,0,113280,76.64188143,78.36819236
20100720,10000,0,20000,47719058.82,480000,0,257760,77.5437048,78.90648184
20100721,10000,0,20000,47433436.34,480000,0,-289440,76.38125892,78.30174315
20100722,10000,0,20000,48460111.02,480000,0,1022880,79.40633633,80.43730079
20100723,10000,0,20000,48471187.82,480000,0,7200,79.08606421,80.45254571
20100726,10000,0,20000,48481785.52,480000,0,6720,79.08611494,80.46661455
20100727,10000,0,20000,47867904.06,480000,0,-617760,77.60335833,79.17673603
20100728,10000,0,20000,47650453.50,480000,0,-221280,77.09240458,78.71453052
20100729,10000,0,20000,48256665.53,480000,0,602400,78.46500229,79.97226213
20100730,10000,0,20000,48549966.06,480000,0,289440,79.05589058,80.5765023
20100802,10000,0,20000,49464410.06,480000,0,910560,81.45000343,86.42546511
20100803,10000,-50000,20000,49996102.51,430000,0,529920,82.66233451,86.99533403
20100804,10000,-50000,20000,50007376.95,380000,0,9460,82.58242205,87.01950465
20100805,10000,-50000,20000,49860622.07,330000,0,-148580,77.60305956,86.6302142
20100806,10000,50000,20000,49659500.82,380000,0,-202950,80.80839681,86.54644834
20100809,10000,50000,20000,49970233.15,430000,0,308940,81.59010947,87.36095467
20100810,10000,50000,20000,49574323.47,480000,0,-397750,80.35758316,86.43360752
20100811,10000,0,20000,48563089.42,480000,0,-1015200,80.3577068,84.31462647
20100812,10000,0,20000,47366974.46,480000,0,-1200000,78.12375666,81.81019612
20100813,10000,-50000,20000,47181531.65,430000,0,-187200,75.48881629,80.92315983
20100816,10000,50000,20000,47110178.25,480000,0,-73100,75.3383751,81.24752859
20100817,10000,0,20000,47712507.06,480000,0,598560,75.86924512,82.49730867
20100818,10000,0,20000,47642404.06,480000,0,-73920,75.5181705,82.34270665
20100819,10000,0,20000,47041895.45,480000,0,-604320,74.5265507,81.08099648
20100820,10000,0,20000,46598298.80,480000,0,-447360,73.55472706,80.14669166
20100823,10000,0,20000,46371146.67,480000,0,-230880,73.19412336,79.66417946
20100824,10000,0,20000,45917896.36,480000,0,-456960,71.30050615,78.70983758
20100825,10000,0,20000,46330529.79,480000,0,408960,71.96165253,79.56387354
20100826,10000,0,20000,46992316.23,480000,0,658080,73.45432031,80.93757466
20100827,10000,0,20000,47868715.62,480000,0,872640,75.2676175,82.75926258
20100830,10000,0,20000,47977665.12,480000,0,105120,74.79673482,82.97875639
20100831,10000,0,20000,47176543.33,480000,0,-804960,72.01212553,81.29836164
20100901,10000,0,20000,47859037.45,480000,0,678720,74.00538116,82.71542044
20100902,10000,0,20000,48088946.18,480000,0,226080,74.00514065,83.18704805
20100903,10000,0,20000,48007353.29,480000,0,-85440,74.69640453,83.00861993
20100907,10000,0,20000,48325593.88,480000,0,314400,74.18507931,83.6648505
20100908,10000,0,20000,48427379.93,480000,0,97920,74.76639299,83.86936631
20100909,10000,0,20000,48094774.12,480000,0,-336480,74.34567197,83.16657649
20100910,10000,0,20000,48149021.70,480000,0,50400,76.54931881,83.27183991
20100913,10000,0,20000,48530153.62,480000,0,377280,77.2906359,84.05981609
20100914,10000,0,20000,48685236.03,480000,0,151200,76.9000778,84.37526686
20100915,10000,0,20000,48638730.85,480000,0,-50400,76.11831945,84.26992822
20100916,10000,0,20000,48220701.95,480000,0,-421920,74.66571918,83.38891451
20100917,10000,0,20000,48155439.61,480000,0,-69120,73.75424973,83.2445934
20100920,10000,0,20000,48489532.04,480000,0,330240,74.95652457,83.93425297
20100921,10000,0,20000,48070051.20,480000,0,-423360,73.61398772,83.05006851
20100922,10000,0,20000,47849256.81,480000,0,-224640,72.95262808,82.58092803
20100923,10000,0,20000,47830524.75,480000,0,-22560,73.52389679,82.53376044
20100924,10000,0,20000,48147311.19,480000,0,312960,75.08662046,83.18748575
20100927,10000,0,20000,48057082.98,480000,0,-94080,76.61922205,82.99092675
20100928,10000,0,20000,48153087.54,480000,0,92160,76.27854064,83.18325326
20100929,10000,0,20000,48859659.79,480000,0,702720,77.96144709,84.65035135
20100930,10000,0,20000,49571088.56,480000,0,707520,80.07540022,86.12761317
20101001,10000,0,20000,50193294.25,480000,0,618240,81.68826121,87.41853572
20101004,10000,0,20000,50054269.71,480000,0,-143040,81.57808299,87.11959846
20101005,10000,0,20000,50588674.06,480000,0,530400,82.93067979,88.22717363
20101006,10000,0,20000,50721361.15,480000,0,128640,83.34125134,88.49554788
20101007,10000,0,20000,50073098.86,480000,0,-652320,81.77851419,87.1336247
20101008,10000,0,20000,50372304.71,480000,0,295200,82.77019467,87.74971664
20101012,10000,0,20000,50186734.49,480000,0,-189600,81.77806461,87.35343377
20101013,10000,0,20000,50596829.43,480000,0,406080,83.12069417,88.2016866
20101014,10000,0,20000,50444397.18,480000,0,-156480,82.80011338,87.87474991
20101015,10000,0,20000,49814832.73,480000,0,-633600,81.35745619,86.55209049
20101018,10000,0,20000,50536417.91,480000,0,717600,83.19071134,88.0503248
20101019,10000,0,20000,49201740.83,480000,0,-1338720,79.59465799,85.25557747
20101020,10000,0,20000,49868556.97,480000,0,662880,81.87831706,86.63874342
20101021,10000,0,20000,49273986.45,480000,0,-598560,80.16491097,85.38899263
20101022,10000,0,20000,49668168.37,480000,0,390240,81.29684132,86.20349317
20101025,10000,0,20000,49970701.82,480000,0,298560,82.10848317,86.8270327
20101026,10000,0,20000,50000139.48,480000,0,25440,82.65929505,86.87985807
20101027,10000,0,20000,49898539.49,480000,0,-105600,82.04816582,86.65940461
20101028,10000,0,20000,50015331.37,480000,0,112800,82.28855037,86.89481483
20101029,10000,0,20000,49615172.60,480000,0,-404160,81.53717746,86.05087173
20101101,10000,0,20000,50198501.81,480000,0,579360,83.0599849,87.26045241
20101102,10000,0,20000,50591797.69,480000,0,389280,83.05991223,88.07349598
20101103,10000,0,20000,50994245.04,480000,0,398400,84.80310388,88.90498525
20101104,10000,0,20000,51639604.58,480000,0,641280,86.60635239,90.24397193
20101105,10000,0,20000,51870295.75,480000,0,226560,86.60631704,90.71679544
20101108,10000,0,20000,52045325.37,480000,0,170880,87.17725417,91.07371139
20101109,10000,0,20000,51891569.00,480000,0,-157920,86.83668359,90.7434902
20101110,10000,0,20000,52048840.32,480000,0,153120,87.92889875,91.06344544
20101112,10000,0,20000,50951404.23,480000,0,-1101600,84.99367287,88.76378385
